wavenumber_cm-1,intensity
774.8874437218609,12.319832712118004
776.6383191595799,11.420402932853118
778.3891945972987,10.14622460719121
780.1400700350175,8.639208314501403
781.8909454727363,7.0500118818003505
783.6418209104552,5.513814870025181
785.392696348174,4.132957505969836
787.143571785893,2.969040541483417
788.8944472236118,2.0441734507440468
790.6453226613306,1.348856616654899
792.3961980990496,0.8530220490789501
794.1470735367684,0.5170126320579722
795.8979489744872,0.30032291999302574
797.6488244122061,0.1671945926362383
799.3996998499249,0.08920771239109865
801.1505752876437,0.045617239722889336
802.9014507253627,0.02235640803246674
804.6523261630815,0.010500777975301388
806.4032016008005,0.004727018999832479
808.1540770385193,0.0020393869809411896
809.9049524762381,0.0008432539013975748
811.655827913957,0.0003341669518239801
813.4067033516758,0.0001269156141846462
815.1575787893946,4.619692134769473e-05
816.9084542271136,1.6116006425565015e-05
818.6593296648324,5.388256329037429e-06
820.4102051025512,1.7265751300810809e-06
822.1610805402702,5.302359025906117e-07
823.911955977989,1.5606272869556284e-07
825.6628314157078,4.402259873317754e-08
827.4137068534267,1.1901414196066708e-08
829.1645822911455,3.0836698621756605e-09
830.9154577288643,7.657439854330221e-10
832.6663331665833,1.8224084602680434e-10
834.4172086043021,4.1567534022132177e-11
836.1680840420211,9.086763131435177e-12
837.9189594797399,1.903752824750933e-12
839.6698349174587,3.8225952883867447e-13
841.4207103551776,7.356182316489398e-14
843.1715857928964,1.3567288243468033e-14
844.9224612306152,2.398170307999103e-15
846.6733366683342,4.06268725973424e-16
848.424212106053,6.596190082836055e-17
850.175087543772,1.0264063504243233e-17
851.9259629814908,1.5307063899660234e-18
853.6768384192096,2.1878163077535667e-19
855.4277138569284,2.996927307411355e-20
857.1785892946473,3.934485552786636e-21
858.9294647323661,4.950466108476041e-22
860.680340170085,5.969674029958691e-23
862.4312156078039,6.899244415715817e-24
864.1820910455227,7.641855650915924e-25
865.9329664832417,8.112272176518727e-26
867.6838419209605,8.253394025686125e-27
869.4347173586793,8.047648995329292e-28
871.1855927963982,7.520588942384023e-29
872.936468234117,6.735673927154574e-30
874.6873436718358,5.781714378971246e-31
876.4382191095548,4.7564023555098974e-32
878.1890945472736,3.750135063275703e-33
879.9399699849926,2.833750456325679e-34
881.6908454227114,2.0522140882169938e-35
883.4417208604302,1.4243938576026504e-36
885.192596298149,9.475101777878488e-38
886.9434717358679,6.040655063012879e-39
888.6943471735867,3.690885311605161e-40
890.4452226113056,2.1613416445097638e-41
892.1960980490245,1.2130051598761804e-42
893.9469734867433,6.524514920249995e-44
895.6978489244623,3.363412704839985e-45
897.4487243621811,1.6617222740052277e-46
899.1995997998999,7.868339114813282e-48
900.9504752376188,3.570705576293226e-49
902.7013506753376,1.5529996463531443e-50
904.4522261130564,6.47343828563649e-52
906.2031015507754,2.5860981583549735e-53
907.9539769884942,9.901507788586785e-55
909.7048524262132,3.6333228896829948e-56
911.455727863932,1.2777708814325002e-57
913.2066033016508,4.306736561146348e-59
914.9574787393697,1.3912012305867544e-60
916.7083541770885,4.307030252845401e-62
918.4592296148073,1.277945144052988e-63
920.2101050525262,3.634066079554395e-65
921.9609804902451,9.904207793170459e-67
923.7118559279639,2.5869794551407866e-68
925.4627313656829,6.476084790983978e-70
927.2136068034017,1.553740121629664e-71
928.9644822411205,3.572650556277809e-73
930.7153576788394,7.87315861375291e-75
932.4662331165582,1.662852629846054e-76
934.217108554277,3.365927978311391e-78
935.967983991996,6.52983444232117e-80
937.7188594297148,1.2140758283781106e-81
939.4697348674338,2.1633946089661506e-83
941.2206103051526,3.6946385637556984e-85
942.9714857428714,6.047201739338469e-87
944.7223611805903,9.486002505084144e-89
946.4732366183091,1.4261272860446641e-90
948.2241120560279,2.054847598468961e-92
949.9749874937468,2.837574126966439e-94
951.7258629314657,3.755442194687986e-96
953.4767383691845,4.7634456235534774e-98
955.2276138069035,5.790653837298291e-100
956.9784892446223,6.746526862182302e-102
958.7293646823412,7.533194127754849e-104
960.48024012006,8.061657004749094e-106
962.2311155577788,8.268290420605232e-108
963.9819909954977,8.127432559345987e-110
965.7328664332166,7.65662308843165e-112
967.4837418709354,6.913013453184572e-114
969.2346173086544,5.981963672948942e-116
970.9854927463732,4.960967400702025e-118
972.736368184092,3.943076513304702e-120
974.4872436218109,3.003656476122437e-122
976.2381190595297,2.19286320926009e-124
977.9889944972485,1.534330930859279e-126
979.7398699349675,1.028899023017009e-128
981.4907453726863,6.612606533681497e-131
983.2416208104052,4.073041337888748e-133
984.9924962481241,2.4044245808504486e-135
986.7433716858429,1.3603469977225991e-137
988.4942471235618,7.37622989898097e-140
990.2451225612806,3.8332344332764685e-142
991.9959979989994,1.9091607996140262e-144
993.7468734367183,9.113093455895401e-147
995.4977488744372,4.169032912288611e-149
997.248624312156,1.827893985106943e-151
998.999499749875,7.68091325948722e-154
1000.7503751875938,3.093291802780051e-156
1002.5012506253127,1.1939196229111257e-158
1004.2521260630315,4.416471735869092e-161
1006.0030015007503,1.565748421916119e-163
1007.7538769384691,5.320037188478673e-166
1009.5047523761881,1.7324212736122695e-168
1011.2556278139069,5.406777511192734e-171
1013.0065032516258,1.6172219835215144e-173
1014.7573786893446,4.6360372495471884e-176
1016.5082541270635,1.273709348833252e-178
1018.2591295647824,3.3538210907518444e-181
1020.0100050025012,8.463608731242652e-184
1021.76088044022,2.046997875137606e-186
1023.511755877939,4.744881048124331e-189
1025.262631315658,1.054094109638292e-191
1027.0135067533765,2.244293022476687e-194
1028.7643821910956,4.579582041850477e-197
1030.5152576288144,8.956085599593964e-200
1032.2661330665333,1.6786372768451436e-202
1034.017008504252,3.304964787317052e-205
1035.767883941971,1.5805434203897184e-203
1037.51875937969,8.266940950172037e-201
1039.2696348174086,4.144205467214761e-198
1041.0205102551276,1.991046937094019e-195
1042.7713856928463,9.167807637942157e-193
1044.5222611305653,4.045696141034311e-190
1046.2731365682841,1.7110582921966744e-187
1048.024012006003,6.93553750255297e-185
1049.7748874437218,2.6942582329659895e-182
1051.5257628814406,1.0030950513321539e-179
1053.2766383191597,3.57922279101871e-177
1055.0275137568783,1.2239936128050749e-174
1056.7783891945974,4.0115604960907413e-172
1058.529264632316,1.2600602613935441e-169
1060.280140070035,3.793263917553285e-167
1062.0310155077539,1.0944062876339579e-164
1063.7818909454727,3.0261320425397084e-162
1065.5327663831915,8.019382783491339e-160
1067.2836418209104,2.036750298297512e-157
1069.0345172586294,4.9576790544199866e-155
1070.785392696348,1.1565457133134191e-152
1072.536268134067,2.585776434375363e-150
1074.287143571786,5.540678083498681e-148
1076.0380190095048,1.1378332958672707e-145
1077.7888944472236,2.239433307447305e-143
1079.5397698849424,4.224170150848581e-141
1081.2906453226612,7.636396124934144e-139
1083.04152076038,1.3230591750253016e-136
1084.7923961980991,2.1969180858485285e-134
1086.5432716358177,3.496167525525807e-132
1088.2941470735368,5.332297602090267e-130
1090.0450225112556,7.794357121596417e-128
1091.7958979489745,1.0919179261976294e-125
1093.5467733866933,1.4660320556781703e-123
1095.2976488244121,1.886430077093581e-121
1097.0485242621312,2.3263857708629833e-119
1098.7993996998498,2.7495810665700724e-117
1100.5502751375689,3.114548509296795e-115
1102.3011505752875,3.38117341254538e-113
1104.0520260130065,3.51790061721106e-111
1105.8029014507254,3.5078697734411275e-109
1107.5537768884442,3.3523328533705044e-107
1109.304652326163,3.0703973270888907e-105
1111.0555277638819,2.6951677448414724e-103
1112.806403201601,2.2673616496486363e-101
1114.5572786393195,1.8280983973904937e-99
1116.3081540770386,1.4126094727527103e-97
1118.0590295147572,1.0461366941312742e-95
1119.8099049524762,7.425035459426499e-94
1121.560780390195,5.0507096565362844e-92
1123.311655827914,3.2926839752245533e-90
1125.0625312656327,2.0572708459669932e-88
1126.8134067033516,1.2319034409614936e-86
1128.5642821410706,7.069775776171183e-85
1130.3151575787892,3.8884667238470774e-83
1132.0660330165083,2.049721745560031e-81
1133.8169084542271,1.0355121654467755e-79
1135.567783891946,5.01371077621296e-78
1137.3186593296648,2.326521789557681e-76
1139.0695347673836,1.0346625892892787e-74
1140.8204102051025,4.409954854173816e-73
1142.5712856428213,1.8014130959438179e-71
1144.3221610805404,7.052389056837849e-70
1146.073036518259,2.6460800906889076e-68
1147.823911955978,9.515102750536905e-67
1149.5747873936969,3.2791988638027833e-65
1151.3256628314157,1.0830931328102879e-63
1153.0765382691345,3.428527401229005e-62
1154.8274137068533,1.0401434110128552e-60
1156.5782891445724,3.0242841606332502e-59
1158.329164582291,8.427441423384834e-58
1160.08004002001,2.2506743695574267e-56
1161.8309154577287,5.7606748502049794e-55
1163.5817908954477,1.4131160720353113e-53
1165.3326663331666,3.3222023701784664e-52
1167.0835417708854,7.485453324627535e-51
1168.8344172086042,1.616418843687043e-49
1170.585292646323,3.3452877307652885e-48
1172.3361680840421,6.635242897959861e-47
1174.0870435217607,1.2613161281139591e-45
1175.8379189594798,2.297919693872749e-44
1177.5887943971984,4.012264178775419e-43
1179.3396698349175,6.714102526662796e-42
1181.0905452726363,1.0767879631908772e-40
1182.8414207103551,1.6550693290360655e-39
1184.592296148074,2.438068840818253e-38
1186.3431715857928,3.442068529815188e-37
1188.0940470235118,4.657328121717251e-36
1189.8449224612305,6.039457576039564e-35
1191.5957978989495,7.505900597504918e-34
1193.3466733366683,8.940286932739886e-33
1195.0975487743872,1.0205725457044325e-31
1196.848424212106,1.1165548957228976e-30
1198.5992996498248,1.1707389141144931e-29
1200.350175087544,1.1764779803504761e-28
1202.1010505252625,1.1330558753695868e-27
1203.8519259629816,1.045833686059901e-26
1205.6028014007002,9.251618170253568e-26
1207.3536768384192,7.843620079441989e-25
1209.104552276138,6.3732238678225365e-24
1210.855427713857,4.963014833740926e-23
1212.6063031515757,3.704040679267731e-22
1214.3571785892946,2.6494132081683293e-21
1216.1080540270136,1.8162156834047853e-20
1217.8589294647322,1.1932430709491424e-19
1219.6098049024513,7.513359954090107e-19
1221.36068034017,4.534018057243309e-18
1223.111555777889,2.6222619314048333e-17
1224.8624312156078,1.453492080877879e-16
1226.6133066533266,7.721346547136024e-16
1228.3641820910454,3.931128087861771e-15
1230.1150575287643,1.9181612779296336e-14
1231.8659329664833,8.970090394924574e-14
1233.616808404202,4.0202429097744825e-13
1235.367683841921,1.7268377925105976e-12
1237.1185592796396,7.1087717489079435e-12
1238.8694347173587,2.8046674237396256e-11
1240.6203101550775,1.0605031076140339e-10
1242.3711855927963,3.843140799506114e-10
1244.1220610305152,1.3347638047014643e-09
1245.872936468234,4.442897783511913e-09
1247.623811905953,1.4173333204187355e-08
1249.3746873436717,4.333326849233916e-08
1251.1255627813907,1.269739626313757e-07
1252.8764382191096,3.5657564300625174e-07
1254.6273136568284,9.596932711288946e-07
1256.3781890945472,2.475466198296088e-06
1258.129064532266,6.119632274461864e-06
1259.8799399699851,1.449897921574058e-05
1261.6308154077037,3.292253766960176e-05
1263.3816908454228,7.164616588513691e-05
1265.1325662831414,0.0001494295127494347
1266.8834417208604,0.00029869199353402287
1268.6343171585793,0.0005722088330714232
1270.385192596298,0.0010505804355140037
1272.136068034017,0.0018486207996327698
1273.8869434717358,0.0031175263758024584
1275.6378189094548,0.005038673446720642
1277.3886943471734,0.007804877020322954
1279.1395697848925,0.01158669809039249
1280.890445222611,0.016485309019132074
1282.6413206603302,0.022479066344151182
1284.392196098049,0.029376714379251254
1286.1430715357678,0.036793571608263756
1287.8939469734867,0.04416563198274858
1289.6448224112055,0.05080900921281093
1291.3956978489246,0.05601969991282867
1293.1465732866432,0.05919494277033097
1294.8974487243622,0.05994765607241734
1296.648324162081,0.0581840012794671
1298.3991995997999,0.054122610556583635
1300.1500750375187,0.04825003841274421
1301.9009504752376,0.0412249716514343
1303.6518259129564,0.033757233127609594
1305.4027013506752,0.026492143286460525
1307.1535767883943,0.01992558692343537
1308.9044522261129,0.014363124507601846
1310.655327663832,0.009922714656885143
1312.4062031015508,0.006569856069983448
1314.1570785392696,0.004168933647087833
1315.9079539769884,0.0025353497918253203
1317.6588294147073,0.0014777282077766548
1319.4097048524263,0.0008254580689685316
1321.160580290145,0.000441915518905385
1322.911455727864,0.000226739575188064
1324.6623311655826,0.00011149612136016217
1326.4132066033017,5.254618478832747e-05
1328.1640820410205,2.3736319319188737e-05
1329.9149574787393,1.028612341283837e-05
1331.6658329164582,4.309342014390872e-06
1333.416708354177,1.8636063746370311e-06
1335.167583791896,1.225051097398999e-06
1336.9184592296147,2.1391683496560152e-06
1338.6693346673337,6.075991409625897e-06
1340.4202101050523,1.8115426959981623e-05
1342.1710855427714,5.2325293802181326e-05
1343.9219609804902,0.00014502586931484506
1345.672836418209,0.00038528632789147426
1347.4237118559279,0.0009810116174855687
1349.1745872936467,0.0023939295580301273
1350.9254627313658,0.005598795528603772
1352.6763381690844,0.01254942420215665
1354.4272136068034,0.026958699489930335
1356.1780890445223,0.05550345525982923
1357.928964482241,0.10951838918657852
1359.67983991996,0.2071094999528591
1361.4307153576788,0.3753694622875602
1363.1815907953978,0.6520243309938125
1364.9324662331164,1.0854619701329393
1366.6833416708355,1.7318543655211185
1368.434217108554,2.6482200642352907
1370.1850925462732,3.8809917670136365
1371.935967983992,5.451014260413608
1373.6868434217108,7.337664693166059
1375.4377188594297,9.466389138487642
1377.1885942971485,11.70460580252207
1378.9394697348675,13.869959015554812
1380.6903451725861,15.752138126649594
1382.4412206103052,17.145485707716087
1384.1920960480238,17.885703272819015
1385.9429714857429,17.881675027924693
1387.6938469234617,17.133903720233945
1389.4447223611805,15.73440751232544
1391.1955977988994,13.848107088995166
1392.9464732366182,11.680901996408632
1394.6973486743373,9.442963139655506
1396.4482241120559,7.316209886236061
1398.199099549775,5.432627961580755
1399.9499749874935,3.866159083020591
1401.7008504252126,2.636910700772173
1403.4517258629314,1.72368170303894
1405.2026013006503,1.0798530690246215
1406.953476738369,0.6483629779848712
1408.704352176088,0.37309351092942256
1410.455227613807,0.2057610314830207
1412.2061030515256,0.10875632062196758
1413.9569784892446,0.0550924174079163
1415.7078539269635,0.02674700116804632
1417.4587293646823,0.012445269574753802
1419.2096048024011,0.005549827230963885
1420.96048024012,0.0023719228676319735
1422.711355677839,0.0009715554753005078
1424.4622311155576,0.0003813999111436728
1426.2131065532767,0.00014349590689804765
1427.9639819909953,5.1742139271388754e-05
1429.7148574287144,1.7881139391614435e-05
1431.4657328664332,5.922320917777723e-06
1433.216608304152,1.8798994697551742e-06
1434.9674837418709,5.71904156263931e-07
1436.7183591795897,1.6674691919864572e-07
1438.4692346173088,4.6594893401699867e-08
1440.2201100550274,1.2478568390944194e-08
1441.9709854927464,3.2028539937249173e-09
1443.721860930465,7.878716159278542e-10
1445.472736368184,1.8574609979021873e-10
1447.223611805903,4.1969122258615507e-11
1448.9744872436218,9.088370078066237e-12
1450.7253626813406,1.8862013559866108e-12
1452.4762381190594,3.751768513802892e-13
1454.2271135567785,7.152040204331505e-14
1455.977988994497,1.3066816441079402e-14
1457.7288644322161,2.2879975915298827e-15
1459.479739869935,3.8396113272817104e-16
1461.2306153076538,6.175397152075537e-17
1462.9814907453726,9.518936920552433e-18
1464.7323661830915,1.4062350887976645e-18
1466.4832416208103,1.991009520453308e-19
1468.2341170585291,2.70168472201429e-20
1469.9849924962482,3.513515872510067e-21
1471.7358679339668,4.379203171252627e-22
1473.4867433716859,5.231114065587217e-23
1475.2376188094047,5.988791661805641e-24
1476.9884942471235,6.5709798999309205e-25
1478.7393696848424,6.909824066000542e-26
1480.4902451225612,6.963855598372413e-27
1482.2411205602803,6.726334167637431e-28
1483.9919959979989,6.226629656910216e-29
1485.742871435718,5.5242528053965304e-30
1487.4937468734365,4.697209877678486e-31
1489.2446223111556,3.8278269547345554e-32
1490.9954977488744,2.9895824553883346e-33
1492.7463731865932,2.2377660654121943e-34
1494.497248624312,1.6053315373846885e-35
1496.248124062031,1.103724535010918e-36
1497.99899949975,7.272815318616863e-38
1499.7498749374686,4.592935268862308e-39
1501.5007503751876,2.7798668259936416e-40
1503.2516258129062,1.612514232742748e-41
1505.0025012506253,8.964560871239465e-43
1506.7533766883441,4.7763966070194e-44
1508.504252126063,2.439032779481115e-45
1510.2551275637818,1.1936604013395875e-46
1512.0060030015006,5.598733927649777e-48
1513.7568784392197,2.5167771449590498e-49
1515.5077538769383,1.0842903268360249e-50
1517.2586293146574,4.477053590602759e-52
1519.0095047523762,1.7716783928069545e-53
1520.760380190095,6.719289742724547e-55
1522.5112556278139,2.442349050881778e-56
1524.2621310655327,8.508205596947205e-58
1526.0130065032515,2.8406262737102364e-59
1527.7638819409704,9.089418528388062e-61
1529.5147573786892,2.787430059114734e-62
1531.2656328164082,8.192524170608185e-64
1533.016508254127,2.3076894063207702e-65
1534.767383691846,6.229925488282715e-67
1536.5182591295647,1.61188560798858e-68
1538.2691345672836,3.9969751694189616e-70
1540.0200100050024,9.498926966184537e-72
1541.7708854427212,2.1635329342993914e-73
1543.52176088044,4.722786733584575e-75
1545.2726363181591,9.880502189113174e-77
1547.023511755878,1.9810961820636638e-78
1548.7743871935968,3.806956896309484e-80
1550.5252626313156,7.011262262510888e-82
1552.2761380690345,1.237543057085659e-83
1554.0270135067533,2.0934870267490998e-85
1555.7778889444721,3.394111290075869e-87
1557.528764382191,5.273849465708926e-89
1559.2796398199098,7.85371658279127e-91
1561.0305152576288,1.1209043712484997e-92
1562.7813906953477,1.5332315284510467e-94
1564.5322661330665,2.009984730024476e-96
1566.2831415707853,2.5253618256110412e-98
1568.0340170085042,3.0408871162010096e-100
1569.784892446223,3.509318759888925e-102
1571.5357678839418,3.8814247198715013e-104
1573.2866433216607,4.1143889478396993e-106
1575.0375187593797,4.179894762144709e-108
1576.7883941970986,4.0697822564147274e-110
1578.5392696348174,3.797718950122892e-112
1580.2901450725362,3.396411388057969e-114
1582.041020510255,2.9111432194322875e-116
1583.791895947974,2.391402451224489e-118
1585.5427713856927,1.88272799571151e-120
1587.2936468234116,1.4205885207516472e-122
1589.0445222611304,1.0272941835333385e-124
1590.7953976988495,7.1197896489733674e-127
1592.5462731365683,4.7291740677503336e-129
1594.2971485742871,3.0105735165743153e-131
1596.048024012006,1.8367877432125956e-133
1597.7988994497248,1.074025281838118e-135
1599.5497748874436,6.018882010833537e-138
1601.3006503251625,3.232681712617343e-140
1603.0515257628813,1.6640096928081496e-142
1604.8024012006003,8.209081045365223e-145
1606.5532766383192,3.8813161449332314e-147
1608.304152076038,1.7587709173396665e-149
1610.0550275137568,7.63809949599343e-152
1611.8059029514757,3.179121479885762e-154
1613.5567783891945,1.2681619233717e-156
1615.3076538269133,4.848284165533468e-159
1617.0585292646322,1.776426293131491e-161
1618.8094047023512,6.2380964431511975e-164
1620.56028014007,2.099436486658549e-166
1622.311155577789,6.771722574167811e-169
1624.0620310155077,2.093347522474727e-171
1625.8129064532266,6.201964325783606e-174
1627.5637818909454,1.761014565216533e-176
1629.3146573286642,4.792282183713303e-179
1631.065532766383,1.24987783126927e-181
1632.816408204102,3.124197588226029e-184
1634.567283641821,7.484368510502448e-187
1636.3181590795398,1.7183735240777132e-189
1638.0690345172586,3.7811657854606705e-192
1639.8199099549774,7.974061861035967e-195
1641.5707853926963,1.611681471247269e-197
1643.321660830415,3.1219400156415667e-200
1645.072536268134,5.795829774502836e-203
1646.8234117058528,1.0312225755300284e-205
1648.5742871435718,1.7584698350829745e-208
1650.3251625812907,2.8738437441864926e-211
1652.0760380190095,4.501291040852731e-214
1653.8269134567283,6.7570440315239505e-217
1655.5777888944472,9.721250019015312e-220
1657.328664332166,1.3403961840392187e-222
1659.0795397698848,1.7712911631481013e-225
1660.8304152076037,2.2433262049485398e-228
1662.5812906453225,2.7229558543208417e-231
1664.3321660830416,3.167630134508279e-234
1666.0830415207604,3.5316204492616236e-237
1667.8339169584792,3.7736295882442864e-240
1669.584792396198,3.8644723091202186e-243
1671.335667833917,3.792860009317472e-246
1673.0865432716357,3.567706398156699e-249
1674.8374187093546,3.216303901190894e-252
1676.5882941470734,2.7788859402517665e-255
1678.3391695847924,2.301071089888579e-258
1680.0900450225113,1.8261439899818419e-261
1681.84092046023,1.388946971406682e-264
1683.591795897949,1.012469556463592e-267
1685.3426713356678,7.073330326635571e-271
1687.0935467733866,4.735998567873632e-274
1688.8444222111054,3.039098924225765e-277
1690.5952976488243,1.8690622259997166e-280
1692.346173086543,1.1016619002442405e-283
1694.0970485242622,6.223268555770427e-287
1695.847923961981,3.369258984482465e-290
1697.5987993996998,1.7482191943831868e-293
1699.3496748374187,8.693667114788536e-297
1701.1005502751375,4.143389486535006e-300
1702.8514257128563,1.8925795358111435e-303
1704.6023011505752,8.285107425187484e-307
1706.353176588294,3.4760640384187e-310
1708.104052026013,1.39772911293e-313
1709.8549274637319,5.3864623e-317
1711.6058029014507,1.9906e-320
1713.3566783391695,0.0
1715.1075537768884,0.0
1716.8584292146072,0.0
1718.609304652326,0.0
1720.3601800900449,0.0
1722.1110555277637,0.0
1723.8619309654828,0.0
1725.6128064032016,0.0
1727.3636818409204,0.0
1729.1145572786393,0.0
1730.865432716358,0.0
1732.616308154077,0.0
1734.3671835917958,0.0
1736.1180590295146,0.0
1737.8689344672337,0.0
1739.6198099049525,0.0
1741.3706853426713,0.0
1743.1215607803902,0.0
1744.872436218109,0.0
1746.6233116558278,0.0
1748.3741870935467,0.0
1750.1250625312655,0.0
1751.8759379689843,0.0
1753.6268134067034,0.0
1755.3776888444222,0.0
1757.128564282141,0.0
1758.8794397198599,0.0
1760.6303151575787,0.0
1762.3811905952975,0.0
1764.1320660330164,0.0
1765.8829414707352,0.0
1767.6338169084543,0.0
1769.384692346173,0.0
1771.135567783892,0.0
1772.8864432216108,0.0
1774.6373186593296,0.0
1776.3881940970484,0.0
1778.1390695347673,0.0
1779.889944972486,0.0
1781.640820410205,0.0
1783.391695847924,0.0
1785.1425712856428,0.0
1786.8934467233616,0.0
1788.6443221610805,0.0
